ID,Behaviour_ID,Behaviour_Result,Behaviour_Start_Time
Z0000220H,2200021,IIWJiwMKBz,1/1/2012 0:00
Z0000220H,2200022,GSfEzJdtJx,1/1/2012 11:07
Z0000220H,2200023,OwbqnHaAss,2/1/2012 9:02
Z0000220H,2200024,NOMQiWHQEx,6/1/2012 8:50
K0000221I,2210011,sgkdDuh cc,1/1/2012 0:00
K0000221I,2210012,xNwrKflEWJ,2/1/2012 3:58
K0000221I,2210013,AIAWiUObTv,4/1/2012 22:32
K0000221I,2210014,ZIjbCuxUrI,6/1/2012 7:25
K0000221I,2210015,JzWMYPGeoF,6/1/2012 10:02
K0000221I,2210016,rHaJXKUHSO,7/1/2012 1:16
K0000221I,2210021,kMadrFculr,1/1/2012 0:00
K0000221I,2210022, tSIoNBsin,1/1/2012 4:34
K0000221I,2210023,FYcOILYwSb,2/1/2012 15:26
K0000221I,2210024,gtwHXvXKD ,4/1/2012 21:33
K0000221I,2210031,dqPBVlpagI,1/1/2012 0:00
K0000221I,2210032,kSDIXTANYy,4/1/2012 22:08
K0000221I,2210041,TPXwlAjObj,1/1/2012 0:00
K0000221I,2210042,vbfQIxMoXG,3/1/2012 7:08
K0000221I,2210043,xfjIguXvKQ,3/1/2012 19:54
M0000222K,2220011,bOyhjVRDHG,1/1/2012 0:00
M0000222K,2220012,ZvUmKaaYgt,4/1/2012 14:03
M0000222K,2220013,tKgZWmNrXg,4/1/2012 22:35
M0000222K,2220014,NWwuRinYtR,7/1/2012 4:01
M0000222K,2220015,zmbEusQGso,8/1/2012 18:05
M0000222K,2220021,eAtHgifjWE,1/1/2012 0:00
M0000222K,2220022,EDkhnCYiIu,19/1/2012 23:06
T0000223L,2230011,JOotUYOsPl,1/1/2012 0:00
T0000223L,2230012,SBAin lilz,1/1/2012 4:00
T0000223L,2230013,mMkdigVHWh,1/1/2012 7:57
T0000223L,2230021,oNYReSsICX,1/1/2012 0:00
T0000223L,2230022,IRNEtvbYsY,1/1/2012 3:44
T0000223L,2230023,DpCajgaTHB,1/1/2012 11:57
T0000223L,2230024,EKISZMnRLe,1/1/2012 12:10
T0000223L,2230031,vPtSCRaLB ,1/1/2012 0:00
T0000223L,2230032,siwItUZ Ev,2/1/2012 5:30
T0000223L,2230033,gXTlhhJGDg,3/1/2012 11:30
T0000223L,2230034,mCCyGaeOGb,18/1/2012 15:02
Y0000224H,2240011,tFWqzMYBOY,1/1/2012 0:00
Y0000224H,2240012,FzzDjKCjQg,1/1/2012 4:55
Y0000224H,2240013,kPHzKFyFoV,1/1/2012 6:03
Y0000224H,2240014,PSgWzZs QO,1/1/2012 18:36
Y0000224H,2240015,vFzhfPXPIK,1/1/2012 22:20
Z0000225F,2250011,pYLAjPKldP,1/1/2012 0:00
Z0000225F,2250012,VlLaefGGQN,15/1/2012 21:01
Z0000225F,2250013,dmLUIMxbWv,16/1/2012 20:30
Z0000225F,2250014,fQUSOEuvvN,17/1/2012 12:59
Z0000225F,2250021,rquztmjNWi,1/1/2012 0:00
Z0000225F,2250022,qfFJeBHstu,1/1/2012 5:46
Z0000225F,2250023,TRTZGgeJKO,4/1/2012 22:01
Z0000225F,2250024,ZjupFQJyGb,13/1/2012 9:38
Z0000225F,2250025,vSqZKZDnSQ,17/1/2012 7:25
Z0000225F,2250031,sBvdpAubmG,1/1/2012 0:00
Z0000225F,2250032,oxHbttxzQY,2/1/2012 4:17
Z0000225F,2250033,ulUMsnoIQi,5/1/2012 22:53
Z0000225F,2250034,WsZZkdSArU,5/1/2012 23:05
Z0000225F,2250041,IOoPSSstYY,1/1/2012 0:00
Z0000225F,2250042,zlzPYOZvhO,1/1/2012 13:24
Z0000225F,2250043,XfrwokocjG,1/1/2012 14:01
Z0000225F,2250044,MtfhRSLyJi,2/1/2012 6:24
Z0000225F,2250045,ZFY OVbQZP,2/1/2012 23:11
Z0000225F,2250046,bIIfkxmKoU,3/1/2012 9:56
Z0000225F,2250047,KN WchBIOk,3/1/2012 15:28
Z0000225F,2250051,oQFSjIpDiB,1/1/2012 0:00
Z0000225F,2250052,pGdKzunkkb,25/1/2012 10:45
T0000226N,2260011,fnRieUATcL,1/1/2012 0:00
T0000226N,2260012,LVvOHVJUzc,3/1/2012 1:04
T0000226N,2260013,KdtWayUCzC,4/1/2012 7:52
T0000226N,2260014,iyqIKIvqsW,4/1/2012 22:58
T0000226N,2260021,tWaesuSbAj,1/1/2012 0:00
T0000226N,2260022,ngycPZKZNX,1/1/2012 18:28
T0000226N,2260031,HdYzKztNYq,1/1/2012 0:00
T0000226N,2260032,QceuBzAMaz,3/1/2012 11:28
T0000226N,2260033,NcLrBCcssj,3/1/2012 21:20
T0000226N,2260034,wBJYgbWMKt,4/1/2012 5:45
T0000226N,2260041,UvUiIZzOfG,1/1/2012 0:00
T0000226N,2260042,YmLmyu RPt,1/1/2012 7:06
T0000226N,2260043,agDhVOkojl,5/1/2012 11:58
T0000226N,2260044,ibdMLtDhSv,5/1/2012 19:18
N0000227Q,2270011,CN aqssChy,1/1/2012 0:00
N0000227Q,2270012,OwUJgSdCBq,8/1/2012 1:44
N0000227Q,2270021,cZtzhFXnRh,1/1/2012 0:00
N0000227Q,2270022,yUDNhyMcQj,3/1/2012 17:55
N0000227Q,2270023,VuGiYEdDpk,3/1/2012 20:13
N0000227Q,2270031,q gCMGvMTX,1/1/2012 0:00
N0000227Q,2270032,lpfiZlUKGI,7/1/2012 10:54
V0000228Q,2280011,FLEYAtRsWl,1/1/2012 0:00
V0000228Q,2280012,vbTWdGjoty,1/1/2012 6:23
V0000228Q,2280013,KeigzaLFPH,3/1/2012 3:12
V0000228Q,2280021,UYanORwr A,1/1/2012 0:00
V0000228Q,2280022,DQXmLYesfw,5/1/2012 6:25
V0000228Q,2280023,nfsKaYGecQ,6/1/2012 12:27
E0000229X,2290011,yMSMPuLmHy,1/1/2012 0:00
E0000229X,2290012,cYbPFuxd Q,1/1/2012 11:39
E0000229X,2290013,sqVULFxogZ,4/1/2012 11:53
E0000229X,2290021,gFtwxdCMRD,1/1/2012 0:00
E0000229X,2290022,SUowztsPjB,3/1/2012 21:37
E0000229X,2290023,RIwUwwpGnm,5/1/2012 7:43
E0000229X,2290031,QPvaFvMwFZ,1/1/2012 0:00
E0000229X,2290032,rjgWLDThda,1/1/2012 8:36
E0000229X,2290033,izVfYwgAlt,3/1/2012 1:01
E0000229X,2290034,qFDurouqRN,3/1/2012 3:09
E0000229X,2290035,PhYmlgDqsx,3/1/2012 8:17
R0000230T,2300011,SULtrlBFvd,1/1/2012 0:00
R0000230T,2300012,DTkjidffMw,1/1/2012 22:52
R0000230T,2300013,enXlRFMD F,2/1/2012 8:21
R0000230T,2300014,GOvOEIXSWj,2/1/2012 21:28
R0000230T,2300021,KWEQYUOWyV,1/1/2012 0:00
R0000230T,2300022,d AqCxLHoC,5/1/2012 4:26
R0000230T,2300023,I fnX cmWa,6/1/2012 22:06
R0000230T,2300024,EtsBDxikQc,7/1/2012 14:59
R0000230T,2300031,JnkfIyHwUD,1/1/2012 0:00
R0000230T,2300032,tjrHgV xwh,1/1/2012 0:20
R0000230T,2300033,rVqUXpwksC,1/1/2012 1:24
R0000230T,2300034,rUlnOOwpdO,1/1/2012 4:00
R0000230T,2300041,e QXMGDtuu,1/1/2012 0:00
R0000230T,2300042,jveKATupoL,1/1/2012 3:12
R0000230T,2300043,xNVEVoYSMF,2/1/2012 0:17
R0000230T,2300044,qQEFEARGYS,2/1/2012 13:58
R0000230T,2300045,AZjhWUj dg,3/1/2012 0:20
R0000230T,2300046,IXSLQLzgDW,3/1/2012 5:47
R0000230T,2300047,aiOHbWnCyG,3/1/2012 6:03
R0000230T,2300051,iYVxlIwOKG,1/1/2012 0:00
R0000230T,2300052,Gtio LDRXR,1/1/2012 1:35
R0000230T,2300053,d sqtEGKyG,5/1/2012 7:04
D0000231E,2310011,LjlGdxDtwg,1/1/2012 0:00
D0000231E,2310012,dTuZWoQMTf,1/1/2012 20:44
D0000231E,2310013,sPNgFVRCvW,5/1/2012 5:26
D0000231E,2310014,EEIpIaSCAX,7/1/2012 1:18
D0000231E,2310015,Z JEIPKUyB,7/1/2012 20:14
D0000231E,2310016,OHFsuUIFXR,9/1/2012 3:23
D0000231E,2310021,iAWWneNNuG,1/1/2012 0:00
D0000231E,2310022,rpdbalRyVD,4/1/2012 8:35
D0000231E,2310023,YVvTzzFVEm,10/1/2012 9:48
D0000231E,2310024,SckfyLMREk,18/1/2012 10:21
J0000232U,2320011,uVCqeJxpmD,1/1/2012 0:00
J0000232U,2320012,xpJRPXaiPA,1/1/2012 1:56
J0000232U,2320013,ASLmfNFydu,1/1/2012 4:41
J0000232U,2320014,HzlUxF W I,1/1/2012 7:25
J0000232U,2320015,TPoucJlgKb,1/1/2012 10:41
J0000232U,2320016,vt IRgdDQe,1/1/2012 13:25
J0000232U,2320021,PIwZxpaSGU,1/1/2012 0:00
J0000232U,2320022,GyRXWeSrOb,4/1/2012 3:19
J0000232U,2320023,GlxeCnyRBR,4/1/2012 18:10
J0000232U,2320024,QEXFcjxFgq,6/1/2012 9:40
G0000233V,2330011,RrzdrhjTOa,1/1/2012 0:00
G0000233V,2330012,nGD bNpBAb,1/1/2012 0:03
G0000233V,2330013,DNAnzCIfnr,1/1/2012 0:10
G0000233V,2330014,IORmDwNZQe,1/1/2012 0:12
G0000233V,2330021, GcSNRIxqA,1/1/2012 0:00
G0000233V,2330022,eoeRBVYONN,1/1/2012 4:16
G0000233V,2330023,bq czwDOaC,1/1/2012 7:16
G0000233V,2330031,LVnKxabpcX,1/1/2012 0:00
G0000233V,2330032,FbGBhNzZ o,1/1/2012 3:23
G0000233V,2330033,viLMSsHrGM,1/1/2012 13:18
G0000233V,2330034,uhWFAQdvfL,1/1/2012 15:25
G0000233V,2330041,DfDmytRvft,1/1/2012 0:00
G0000233V,2330042,fHZXHeomsj,2/1/2012 8:17
G0000233V,2330043,EEnJsPWzCy,3/1/2012 20:31
G0000233V,2330044,fbZTBjlPCg,19/1/2012 8:22
G0000233V,2330051, vLDVfYLpw,1/1/2012 0:00
G0000233V,2330052,kNrtUtSQjP,4/1/2012 18:10
G0000233V,2330053,yVhpPLRlke,5/1/2012 5:32
D0000234Y,2340011,MfIdhEp re,1/1/2012 0:00
D0000234Y,2340012,nJeUJD tPz,1/1/2012 4:30
D0000234Y,2340013,NjzRVQCGkl,6/1/2012 1:24
D0000234Y,2340014,UtyemstbUr,7/1/2012 14:28
D0000234Y,2340015,VBSRNPgwxa,7/1/2012 20:46
D0000234Y,2340021,KjeEiL RNf,1/1/2012 0:00
D0000234Y,2340022,Sc eDfWmxQ,1/1/2012 4:58
D0000234Y,2340023,TuXuscmroF,3/1/2012 17:06
D0000234Y,2340024,mTWezfFjTF,5/1/2012 8:28
D0000234Y,2340025,ebpCdoOGVH,10/1/2012 1:34
T0000235F,2350011,apKgIoVznn,1/1/2012 0:00
T0000235F,2350012,U kqTMLdnw,2/1/2012 20:10
T0000235F,2350013,bZHCHGVwGF,4/1/2012 9:33
T0000235F,2350014,riiYMLaHqQ,7/1/2012 4:30
T0000235F,2350021,LanZbZDcWT,1/1/2012 0:00
T0000235F,2350022,nnCpzIHPEI,1/1/2012 12:32
T0000235F,2350023,MbIKfEtYqZ,2/1/2012 13:01
W0000236K,2360011,mhBShNmZkx,1/1/2012 0:00
W0000236K,2360012,tL ZKziGTe,6/1/2012 23:51
W0000236K,2360013,rtSwyCaopJ,8/1/2012 19:55
W0000236K,2360021,IhdNBUHLYP,1/1/2012 0:00
W0000236K,2360022,iBZjEqysBf,22/1/2012 6:53
O0000237F,2370011,CxYwVqkast,1/1/2012 0:00
O0000237F,2370012,gXASuuJWhv,2/1/2012 5:36
O0000237F,2370013,pUmiEeBlZc,3/1/2012 18:14
O0000237F,2370014,NNqiMKQBYd,4/1/2012 0:51
O0000237F,2370021,QSNXuUsskM,1/1/2012 0:00
O0000237F,2370022,HxtpdYIhGV,2/1/2012 18:18
O0000237F,2370023,zNxmfXyDPq,3/1/2012 21:33
O0000237F,2370024,QHiXnrhCqp,14/1/2012 16:32
D0000238W,2380011,tQYnGMfBbJ,1/1/2012 0:00
D0000238W,2380012,ZFzFbyRRUP,6/1/2012 22:01
D0000238W,2380013,gkcvHiBCkj,8/1/2012 21:00
D0000238W,2380014,BSudOXhcsa,9/1/2012 19:59
H0000239Z,2390011,rRSFChsQdT,1/1/2012 0:00
H0000239Z,2390012,HsAvdvkYIT,2/1/2012 3:18
H0000239Z,2390013,MkiUO HLHa,2/1/2012 12:08
H0000239Z,2390014,yIjBSHxXRs,2/1/2012 19:21
H0000239Z,2390021,dFgJnpyYNB,1/1/2012 0:00
H0000239Z,2390022,UfvwU TCdH,1/1/2012 10:15
H0000239Z,2390023,UyrZVUYCTT,2/1/2012 16:59
H0000239Z,2390024,D yyljPQcu,4/1/2012 14:43
E0000240G,2400011,oNbRBRcAtH,1/1/2012 0:00
E0000240G,2400012,QaUFoHivtq,1/1/2012 0:11
E0000240G,2400013,tDcPnIhhAw,1/1/2012 2:35
E0000240G,2400014,IsMdhfmnx ,1/1/2012 2:38
E0000240G,2400021,pOVQaZIOMW,1/1/2012 0:00
E0000240G,2400022,GBffIvjmXI,11/1/2012 8:29
E0000240G,2400031,bzacQYxjGC,1/1/2012 0:00
E0000240G,2400032,ofjXyuokTA,1/1/2012 8:35
E0000240G,2400033,EBdapiWQyw,1/1/2012 15:16
E0000240G,2400034,oWQlNmmzeG,2/1/2012 13:19
E0000240G,2400035, eMfoTrxuv,3/1/2012 8:26
E0000240G,2400036,HxemThDlwr,3/1/2012 13:07
E0000240G,2400037,FKQOKWHyTW,3/1/2012 23:57
E0000240G,2400038,NmPaKwucKq,4/1/2012 9:02
H0000241J,2410011,JxCwqlLomV,1/1/2012 0:00
H0000241J,2410012,zqkWsEgwjH,2/1/2012 15:07
H0000241J,2410013,gsZAjaMWFT,6/1/2012 1:34
H0000241J,2410014,eFMOzQDtBi,8/1/2012 19:31
H0000241J,2410015,qeew  RgSM,9/1/2012 1:46
H0000241J,2410016,rzeWlXwXpD,10/1/2012 20:25
H0000241J,2410021,VqMwS bdkc,1/1/2012 0:00
H0000241J,2410022,KLIPzSGbsA,1/1/2012 13:25
H0000241J,2410023,zxxTqjuumq,1/1/2012 21:52
H0000241J,2410024,cWYsnVgzrj,2/1/2012 1:34
H0000241J,2410031,KcERMcdfMY,1/1/2012 0:00
H0000241J,2410032,KDvqTcyNPh,1/1/2012 7:20
H0000241J,2410033,FjtuUxFwy ,2/1/2012 7:52
H0000241J,2410034,wYyvnKsRsa,5/1/2012 18:29
N0000242X,2420011,jcmdpYWanW,1/1/2012 0:00
N0000242X,2420012,HcQXIbHjBY,2/1/2012 5:53
N0000242X,2420013,PQGUrtVKWO,4/1/2012 15:29
N0000242X,2420021,gDdfOZzoPH,1/1/2012 0:00
N0000242X,2420022,iAIoRSZvoi,13/1/2012 15:40
N0000242X,2420031,ERihQgoAfk,1/1/2012 0:00
N0000242X,2420032,hAdYFHsocA,3/1/2012 14:38
N0000243C,2430011,MpADBPKtZc,1/1/2012 0:00
N0000243C,2430012,CsmtKvHuZH,1/1/2012 19:49
N0000243C,2430013,NYRzsyTbyT,3/1/2012 19:12
N0000243C,2430014,ZaqJLhfFSY,4/1/2012 4:48
N0000243C,2430015,cNmbmawyaR,6/1/2012 1:47
N0000243C,2430021,OAFUoumCJr,1/1/2012 0:00
N0000243C,2430022,RAKcGAtgMl,2/1/2012 13:23
N0000243C,2430023,NqpdqzIIpO,3/1/2012 18:38
N0000243C,2430024,T EjpwwcDt,4/1/2012 22:45
N0000243C,2430025,GOSXkzsGPU,7/1/2012 22:07
N0000243C,2430031,AoeQWxLfen,1/1/2012 0:00
N0000243C,2430032,fJKopOicod,1/1/2012 5:57
N0000243C,2430033,fxQMebKwcc,1/1/2012 15:14
N0000243C,2430034,AZYODRkQUc,1/1/2012 23:36
N0000243C,2430035,PDLnODsPba,2/1/2012 2:39
G0000244O,2440011,UNX oXIZGE,1/1/2012 0:00
G0000244O,2440012,RfRDkWWcGh,1/1/2012 23:48
G0000244O,2440013,imzKVGjjXg,2/1/2012 13:47
G0000244O,2440014,xe NNNxusx,3/1/2012 22:02
G0000244O,2440015,DoYaqQItpz,5/1/2012 10:13
G0000244O,2440016,eEkbRqbzQl,6/1/2012 22:22
G0000244O,2440017,LAtqbwqYrB,7/1/2012 14:09
G0000244O,2440021,UMblQBhqlV,1/1/2012 0:00
G0000244O,2440022,ezhFcYkgUj,2/1/2012 4:54
G0000244O,2440023,kazYgwhqvt,5/1/2012 16:00
G0000244O,2440024,tXvlhQHV c,5/1/2012 21:31
G0000244O,2440025,rEsxWXNQMt,6/1/2012 21:27
R0000245O,2450011,c TRNDCOxi,1/1/2012 0:00
R0000245O,2450012,AOQNUvmJgG,1/1/2012 10:26
R0000245O,2450013,KkrnldfRNO,6/1/2012 0:22
R0000245O,2450021,ufYWtVN Dw,1/1/2012 0:00
R0000245O,2450022,LMBkDexexv,6/1/2012 14:50
R0000245O,2450023,HIPTgloPiF,26/1/2012 8:01
R0000245O,2450031,sBVgwQnMrY,1/1/2012 0:00
R0000245O,2450032,k oyAbkBCq,2/1/2012 6:32
R0000245O,2450033,xQLWmXkYIB,2/1/2012 6:44
R0000245O,2450034,FBD ZkxEpU,5/1/2012 0:45
R0000245O,2450035,ItKiRQIohZ,5/1/2012 9:46
E0000246Z,2460011,FleNTrTmZA,1/1/2012 0:00
E0000246Z,2460012,jJqKlzrexX,1/1/2012 0:53
E0000246Z,2460013,oFcKbAmlXf,1/1/2012 4:13
E0000246Z,2460014,tChYldMjAt,1/1/2012 4:28
E0000246Z,2460015,bwRWwOIcpq,1/1/2012 6:33
E0000246Z,2460016,TbIkznWdZI,1/1/2012 7:39
E0000246Z,2460021, DoFtRmgPZ,1/1/2012 0:00
E0000246Z,2460022,FgKrpdMEao,4/1/2012 22:45
E0000246Z,2460023,xtkHpBhbZJ,6/1/2012 23:55
E0000246Z,2460031,DlFPXVxiLm,1/1/2012 0:00
E0000246Z,2460032,xCbfSNUkNB,6/1/2012 12:27
E0000246Z,2460033,VpGHRcXpVE,10/1/2012 6:48
E0000246Z,2460034,wIlhrGiDEO,13/1/2012 17:44
W0000247M,2470011,xWEFAkIUQw,1/1/2012 0:00
W0000247M,2470012,GuGRHbb JV,2/1/2012 9:43
W0000247M,2470013,RgFXpPyJkE,4/1/2012 8:37
W0000247M,2470014,qAObkCUyWW,4/1/2012 23:44
W0000247M,2470021,YAAgLwDFWB,1/1/2012 0:00
W0000247M,2470022,RYYvmfzxSl,3/1/2012 7:34
W0000247M,2470023,WvjiaiRaJW,4/1/2012 7:10
W0000247M,2470024,GOVnNcXTiV,5/1/2012 4:20
F0000248C,2480011,PnEYGGlFEd,1/1/2012 0:00
F0000248C,2480012,GFjRCDPYxR,4/1/2012 1:58
F0000248C,2480013,QegcpqjRck,4/1/2012 23:59
F0000248C,2480014,gnXCXQbvWk,5/1/2012 2:24
F0000248C,2480021,pbHbscamyf,1/1/2012 0:00
F0000248C,2480022,pGXgSItdMt,9/1/2012 10:30
F0000248C,2480031,reOyabtWHO,1/1/2012 0:00
F0000248C,2480032,jqjRwYnxBU,8/1/2012 19:07
F0000248C,2480033,VJCMvlVnHe,9/1/2012 18:06
F0000248C,2480041,MfQaI ST s,1/1/2012 0:00
F0000248C,2480042,SiCposJHAk,1/1/2012 10:54
F0000248C,2480043,UVdQtVqclU,1/1/2012 14:13
C0000249W,2490011,oMskLwvHOD,1/1/2012 0:00
C0000249W,2490012,sYPpUgOYTh,1/1/2012 7:25
C0000249W,2490013,jVQfdbVVGS,1/1/2012 8:40
C0000249W,2490014,JhpIMAcvjR,1/1/2012 19:46
C0000249W,2490015,ACvMbRfJA ,1/1/2012 23:19
V0000250V,2500011,asKGPXCUWM,1/1/2012 0:00
V0000250V,2500012,gfdllsBxSj,4/1/2012 6:58
V0000250V,2500013,qEqHyGSHlE,4/1/2012 8:24
V0000250V,2500014,sctTrtZsRW,9/1/2012 16:58
V0000250V,2500015,VImgsTWbTs,12/1/2012 0:59
V0000250V,2500016,mZFWIZImcd,15/1/2012 3:02
V0000250V,2500021,OlFDzqjKDc,1/1/2012 0:00
V0000250V,2500022,zorFrWTWCP,1/1/2012 0:00
V0000250V,2500023,fxquTCbVww,1/1/2012 0:27
V0000250V,2500024,iQCYeSfMqr,1/1/2012 2:25
V0000250V,2500025,nkAYbhquVC,1/1/2012 2:31
V0000250V,2500026,GuxbAEcLkC,1/1/2012 5:37
V0000250V,2500027,wNdfAkhLXY,1/1/2012 5:44
V0000250V,2500031,hfaLKjGWRc,1/1/2012 0:00
V0000250V,2500032,hfvOpWPyjK,1/1/2012 0:56
V0000250V,2500033,Ob eXdsGTa,1/1/2012 4:10
V0000250V,2500034,hpsYIpygPj,1/1/2012 9:14
U0000251S,2510011,TJ YeNTwna,1/1/2012 0:00
U0000251S,2510012,PabDHnLazm,11/1/2012 0:04
U0000251S,2510013,GBDdXfrHts,11/1/2012 4:14
U0000251S,2510014,j nmVmS Is,12/1/2012 6:38
U0000251S,2510015,HMRDEeaoKd,16/1/2012 3:51
U0000251S,2510016,VkVxyYOPmg,18/1/2012 20:52
U0000251S,2510021,EpMAzhMzzd,1/1/2012 0:00
U0000251S,2510022,XlQijqAVjK,1/1/2012 5:52
U0000251S,2510023,hYEmOwIwmY,1/1/2012 22:15
U0000251S,2510024,ygJTBaekfz,2/1/2012 3:53
U0000251S,2510025,tVNMnRPQRL,2/1/2012 12:22
T0000252M,2520011,QXqHaGkuzd,1/1/2012 0:00
T0000252M,2520012,gndjzjdgNk,2/1/2012 13:37
T0000252M,2520013,GfsGfGXHOg,3/1/2012 3:33
T0000252M,2520021,yNojHJqxkU,1/1/2012 0:00
T0000252M,2520022,iobUhvJSQO,6/1/2012 8:39
H0000253Q,2530011,DxWjaZxjU ,1/1/2012 0:00
H0000253Q,2530012,ESBFAfFWBx,2/1/2012 9:11
H0000253Q,2530013,mvHahNOjCD,2/1/2012 20:22
H0000253Q,2530014,vFUSbNjEpZ,8/1/2012 11:38
H0000253Q,2530015,DNrboxGXEw,9/1/2012 2:55
H0000253Q,2530016,nOjPpJGPQZ,9/1/2012 6:05
Q0000254B,2540011,NgnqjxfbbQ,1/1/2012 0:00
Q0000254B,2540012,cqKdmYDiCX,1/1/2012 12:11
Q0000254B,2540013,sMNCGaMS S,2/1/2012 7:57
Q0000254B,2540014,LZKlkfLnUP,3/1/2012 15:04
Q0000254B,2540021,zysqFQPCGb,1/1/2012 0:00
Q0000254B,2540022,VmYEICFNmd,1/1/2012 0:28
Q0000254B,2540023,qXKJuyqseS,1/1/2012 3:26
Q0000254B,2540024,wOSn vHmUc,1/1/2012 16:44
Q0000254B,2540025,rAgpZPdTGg,1/1/2012 21:42
Q0000254B,2540031,bBksIHzZKg,1/1/2012 0:00
Q0000254B,2540032,CBLYqySpRx,4/1/2012 2:14
R0000255D,2550011,dqRZNsWcUL,1/1/2012 0:00
R0000255D,2550012,hKJezLYAgK,1/1/2012 18:14
R0000255D,2550013,xmCKNuLPjp,2/1/2012 8:44
R0000255D,2550014,KOdKKJMgdM,2/1/2012 13:23
R0000255D,2550015,nlLyIXiqSp,6/1/2012 9:01
R0000255D,2550021,TlEDvlLqsf,1/1/2012 0:00
R0000255D,2550022,ppxUuBdzBL,4/1/2012 23:22
R0000255D,2550023,prPQjGWyKq,7/1/2012 14:54
G0000256F,2560011,gkRTmizfze,1/1/2012 0:00
G0000256F,2560012,cDZWJcvjJH,1/1/2012 4:32
G0000256F,2560013,V JbyksExV,1/1/2012 13:56
G0000256F,2560014,LYPbcmcIf ,3/1/2012 9:25
G0000256F,2560015,RrucVJmxm ,5/1/2012 21:48
G0000256F,2560021,SGGprGwdgp,1/1/2012 0:00
G0000256F,2560022,pmPkwvqofK,10/1/2012 20:26
G0000256F,2560023,FRfwINtRBx,12/1/2012 15:44
G0000256F,2560024,BwyiRSyQfR,12/1/2012 22:31
G0000256F,2560031,YKawfWywCy,1/1/2012 0:00
G0000256F,2560032,CeGGjzLOsH,5/1/2012 12:40
G0000256F,2560033,U CGc MWFJ,13/1/2012 22:41
Q0000257O,2570011,eZGXGOqwNZ,1/1/2012 0:00
Q0000257O,2570012,ZKouUMxMxF,6/1/2012 2:29
Q0000257O,2570013,JlZBLNeOXO,7/1/2012 13:35
Q0000257O,2570021,LNImwJWmGR,1/1/2012 0:00
Q0000257O,2570022,CgmvocJtTq,2/1/2012 16:17
Q0000257O,2570023,QqSHlcBUfc,2/1/2012 22:06
Q0000257O,2570024,zaCwNNNVgq,11/1/2012 22:20
N0000258D,2580011,JaSNaBsXWc,1/1/2012 0:00
N0000258D,2580012,zNxzJTVUZg,2/1/2012 6:25
N0000258D,2580013,VaVpHbPcdN,2/1/2012 19:39
N0000258D,2580014,cfGLszRead,3/1/2012 10:06
N0000258D,2580021,NZcxSuFpsS,1/1/2012 0:00
N0000258D,2580022,SWUdHWAkgZ,6/1/2012 11:38
N0000258D,2580023,JUZrRBFXgh,18/1/2012 23:55
N0000258D,2580031,CiIyqcjlmj,1/1/2012 0:00
N0000258D,2580032,kowpojhTvL,5/1/2012 4:29
N0000258D,2580033,cORUgldmdS,6/1/2012 5:17
F0000259J,2590011,ZDtXYqwgG ,1/1/2012 0:00
F0000259J,2590012,mW WqEDQTX,2/1/2012 1:37
F0000259J,2590013,NcFSjujcCp,3/1/2012 6:46
F0000259J,2590014,PYXbuHNCaF,7/1/2012 13:03
F0000259J,2590021,OfJVxmfBFQ,1/1/2012 0:00
F0000259J,2590022,HpIDTbXIjG,3/1/2012 21:08
F0000259J,2590023,rnTvJQMuI ,15/1/2012 17:30
F0000259J,2590024,hiYuTfpHZM,20/1/2012 7:48
F0000259J,2590031,H HDuDSCkI,1/1/2012 0:00
F0000259J,2590032,dafNpILTPh,1/1/2012 0:02
F0000259J,2590033,fjeFxmMakN,1/1/2012 0:18
F0000259J,2590034,Ogxh QOzNk,1/1/2012 0:30
F0000259J,2590035,nniAfkeBPX,1/1/2012 1:03
F0000259J,2590036,KVSTDXUXvA,1/1/2012 1:25
G0000260X,2600011,BqSFfuRREh,1/1/2012 0:00
G0000260X,2600012,kytrynvUoQ,4/1/2012 4:20
G0000260X,2600013,RQkJdYuFOM,5/1/2012 2:30
G0000260X,2600014,OJOdUrmgcP,5/1/2012 9:34
G0000260X,2600015,ktkwxcKcdJ,5/1/2012 18:45
G0000260X,2600016,jFAWDfNmvU,7/1/2012 23:39
A0000261S,2610011,ORiKHpohFu,1/1/2012 0:00
A0000261S,2610012,SQGVVKCwxh,3/1/2012 20:45
A0000261S,2610013,MwmXWvwqNS,4/1/2012 5:26
A0000261S,2610014,XwwKwXdeOm,11/1/2012 12:54
A0000261S,2610021,u UOHDhmFH,1/1/2012 0:00
A0000261S,2610022,xrex uiplD,30/1/2012 19:40
A0000261S,2610023,EAUAwAxtfw,3/2/2012 20:20
A0000261S,2610031,FHLjDODoKu,1/1/2012 0:00
A0000261S,2610032,BqvsmogZGS,4/1/2012 11:23
A0000261S,2610033,pAbJYgfjvR,7/1/2012 11:05
A0000261S,2610041,Nnpi YPxHD,1/1/2012 0:00
A0000261S,2610042,dXspXMvsvi,6/1/2012 14:27
A0000261S,2610043,dbRqIenqRT,10/1/2012 10:32
S0000262Y,2620011,efTPoxmchG,1/1/2012 0:00
S0000262Y,2620012,OLdpTLzUUU,1/1/2012 1:54
S0000262Y,2620013,SnCCgyGAzX,7/1/2012 10:13
S0000262Y,2620014,YTWtGgqtBQ,8/1/2012 7:44
S0000262Y,2620015,iZYyJNQMoe,8/1/2012 19:24
S0000262Y,2620016,GkhVhtmsqg,10/1/2012 9:51
